Date,Symbol,Caetgory,Description,Daily_Returns,Positive Rtn Indicator,Negative Rtn Indicator,Last_Event_Date,EventName,Days,DaysFromEvent,Days Cumulative,T Price,Nearest Event Date,indexedRtn
3/4/20,US,Rates,30Year Rates,0.000544959,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,172.03125,3/3/20,0.000544959
3/5/20,US,Rates,30Year Rates,0.008896151,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,172.03125,3/3/20,0.009445958
3/6/20,US,Rates,30Year Rates,0.03473097,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,172.03125,3/3/20,0.044504995
3/9/20,US,Rates,30Year Rates,0.032869565,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,172.03125,3/3/20,0.078837421
3/10/20,US,Rates,30Year Rates,-0.032328675,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,172.03125,3/3/20,0.043960036
8/10/07,VX,Volatility,VIX,0.168529665,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,30.07,8/17/07,-0.096109079
8/13/07,VX,Volatility,VIX,-0.039735099,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,30.07,8/17/07,-0.132025274
8/14/07,VX,Volatility,VIX,0.032183908,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,30.07,8/17/07,-0.104090456
8/15/07,VX,Volatility,VIX,0.069413512,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,30.07,8/17/07,-0.041902228
8/16/07,VX,Volatility,VIX,0.062478306,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,30.07,8/17/07,0.017958098
8/17/07,VX,Volatility,VIX,-0.017641294,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,30.07,8/17/07,0
8/20/07,VX,Volatility,VIX,-0.124043898,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,30.07,8/17/07,-0.124043898
8/21/07,VX,Volatility,VIX,-0.041761579,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,30.07,8/17/07,-0.160625208
8/22/07,VX,Volatility,VIX,-0.100633914,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,30.07,8/17/07,-0.245094779
8/23/07,VX,Volatility,VIX,0.017621145,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,30.07,8/17/07,-0.231792484
8/24/07,VX,Volatility,VIX,-0.037662338,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,30.07,8/17/07,-0.260724975
1/14/08,VX,Volatility,VIX,-0.064102564,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,27.73,1/22/08,-0.157591057
1/15/08,VX,Volatility,VIX,0.029109589,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,27.73,1/22/08,-0.133068878
1/16/08,VX,Volatility,VIX,0.039517471,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,27.73,1/22/08,-0.098809953
1/17/08,VX,Volatility,VIX,0.079231693,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,27.73,1/22/08,-0.02740714
1/18/08,VX,Volatility,VIX,0.010011123,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,27.73,1/22/08,-0.017670393
1/22/08,VX,Volatility,VIX,0.017988253,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,27.73,1/22/08,0
1/23/08,VX,Volatility,VIX,-0.047962495,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,27.73,1/22/08,-0.047962495
1/24/08,VX,Volatility,VIX,0.001136364,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,27.73,1/22/08,-0.046880635
1/25/08,VX,Volatility,VIX,0.012107454,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,27.73,1/22/08,-0.035340786
1/28/08,VX,Volatility,VIX,-0.022056075,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,27.73,1/22/08,-0.056617382
1/29/08,VX,Volatility,VIX,0.003440367,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,27.73,1/22/08,-0.053371799
10/1/08,VX,Volatility,VIX,0.039465101,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,45.56,10/8/08,-0.30048288
10/2/08,VX,Volatility,VIX,0.06997176,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,45.56,10/8/08,-0.251536435
10/3/08,VX,Volatility,VIX,0.046041056,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,45.56,10/8/08,-0.217076383
10/6/08,VX,Volatility,VIX,0.047659097,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,45.56,10/8/08,-0.17976295
10/7/08,VX,Volatility,VIX,0.11934707,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,45.56,10/8/08,-0.081870061
10/8/08,VX,Volatility,VIX,0.089170452,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,45.56,10/8/08,0
10/9/08,VX,Volatility,VIX,0.147936787,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,45.56,10/8/08,0.147936787
10/10/08,VX,Volatility,VIX,0.084321224,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,45.56,10/8/08,0.244732221
10/13/08,VX,Volatility,VIX,-0.107035796,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,45.56,10/8/08,0.111501317
10/14/08,VX,Volatility,VIX,-0.031398104,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,45.56,10/8/08,0.076602283
10/15/08,VX,Volatility,VIX,0.186136595,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,45.56,10/8/08,0.276997366
2/25/20,VX,Volatility,VIX,0.107098381,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,29.175,3/3/20,-0.238217652
2/26/20,VX,Volatility,VIX,0.004499438,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,29.175,3/3/20,-0.23479006
2/27/20,VX,Volatility,VIX,0.176931691,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,29.175,3/3/20,-0.099400171
2/28/20,VX,Volatility,VIX,0.00190295,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,29.175,3/3/20,-0.097686375
3/2/20,VX,Volatility,VIX,-0.001899335,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,29.175,3/3/20,-0.099400171
3/3/20,VX,Volatility,VIX,0.110371075,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,29.175,3/3/20,0
3/4/20,VX,Volatility,VIX,-0.059982862,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,29.175,3/3/20,-0.059982862
3/5/20,VX,Volatility,VIX,0.162260711,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,29.175,3/3/20,0.092544987
3/6/20,VX,Volatility,VIX,0.122352941,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,29.175,3/3/20,0.22622108
3/9/20,VX,Volatility,VIX,0.240391335,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,29.175,3/3/20,0.520994002
3/10/20,VX,Volatility,VIX,-0.057464789,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,29.175,3/3/20,0.433590403
10/8/98,EM,EmergingMarkets,EmergingMarkets,-0.002986603,0,1,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,264.18,10/15/98,-0.076160194
10/9/98,EM,EmergingMarkets,EmergingMarkets,0.023926814,1,0,3/15/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,264.18,10/15/98,-0.053789083
10/12/98,EM,EmergingMarkets,EmergingMarkets,0.015835864,1,0,3/15/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,264.18,10/15/98,-0.038685745
10/13/98,EM,EmergingMarkets,EmergingMarkets,-0.00055142,0,1,3/15/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,264.18,10/15/98,-0.039215686
10/14/98,EM,EmergingMarkets,EmergingMarkets,0.004206725,1,0,3/15/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,264.18,10/15/98,-0.035165418
10/15/98,EM,EmergingMarkets,EmergingMarkets,0.035798609,1,0,3/15/20,FED EMERGENCY CUT,0,T,T,264.18,10/15/98,0
10/16/98,EM,EmergingMarkets,EmergingMarkets,0.017448521,1,0,3/15/20,FED EMERGENCY CUT,1,T+1,T to T+5,264.18,10/15/98,0.017601635
10/19/98,EM,EmergingMarkets,EmergingMarkets,0.003601734,1,0,3/15/20,FED EMERGENCY CUT,2,T+2,T to T+5,264.18,10/15/98,0.021273374
10/20/98,EM,EmergingMarkets,EmergingMarkets,0.013401276,1,0,3/15/20,FED EMERGENCY CUT,3,T+3,T to T+5,264.18,10/15/98,0.035051859
10/21/98,EM,EmergingMarkets,EmergingMarkets,0.0072876,1,0,3/15/20,FED EMERGENCY CUT,4,T+4,T to T+5,264.18,10/15/98,0.042622454
10/22/98,EM,EmergingMarkets,EmergingMarkets,0.006946482,1,0,3/15/20,FED EMERGENCY CUT,5,T+5,T to T+5,264.18,10/15/98,0.049890226
12/26/00,EM,EmergingMarkets,EmergingMarkets,-0.005723906,0,1,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,335.52,1/3/01,-0.018687411
12/27/00,EM,EmergingMarkets,EmergingMarkets,0.00224501,1,0,3/15/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,335.52,1/3/01,-0.016481879
12/28/00,EM,EmergingMarkets,EmergingMarkets,0.009890621,1,0,3/15/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,335.52,1/3/01,-0.006706009
12/29/00,EM,EmergingMarkets,EmergingMarkets,0.00155908,1,0,3/15/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,335.52,1/3/01,-0.005156175
1/2/01,EM,EmergingMarkets,EmergingMarkets,-0.000329929,0,1,3/15/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,335.52,1/3/01,-0.006467573
1/3/01,EM,EmergingMarkets,EmergingMarkets,0.006488578,1,0,3/15/20,FED EMERGENCY CUT,0,T,T,335.52,1/3/01,0
1/4/01,EM,EmergingMarkets,EmergingMarkets,0.034305817,1,0,3/15/20,FED EMERGENCY CUT,1,T+1,T to T+5,335.52,1/3/01,0.034901049
1/5/01,EM,EmergingMarkets,EmergingMarkets,0.003822997,1,0,3/15/20,FED EMERGENCY CUT,2,T+2,T to T+5,335.52,1/3/01,0.038865045
1/8/01,EM,EmergingMarkets,EmergingMarkets,-0.001263134,0,1,3/15/20,FED EMERGENCY CUT,3,T+3,T to T+5,335.52,1/3/01,0.037553648
1/9/01,EM,EmergingMarkets,EmergingMarkets,0.010714541,1,0,3/15/20,FED EMERGENCY CUT,4,T+4,T to T+5,335.52,1/3/01,0.048730329
1/10/01,EM,EmergingMarkets,EmergingMarkets,-0.006872683,0,1,3/15/20,FED EMERGENCY CUT,5,T+5,T to T+5,335.52,1/3/01,0.041547449
4/10/01,EM,EmergingMarkets,EmergingMarkets,0.009937277,1,0,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,319.49,4/18/01,-0.040877649
4/11/01,EM,EmergingMarkets,EmergingMarkets,0.013902841,1,0,3/15/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,319.49,4/18/01,-0.027449998
4/12/01,EM,EmergingMarkets,EmergingMarkets,0.005552271,1,0,3/15/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,319.49,4/18/01,-0.022035118
4/16/01,EM,EmergingMarkets,EmergingMarkets,-0.008055889,0,1,3/15/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,319.49,4/18/01,-0.028701994
4/17/01,EM,EmergingMarkets,EmergingMarkets,-0.000967212,0,1,3/15/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,319.49,4/18/01,-0.02964099
4/18/01,EM,EmergingMarkets,EmergingMarkets,0.030089163,1,0,3/15/20,FED EMERGENCY CUT,0,T,T,319.49,4/18/01,0
4/19/01,EM,EmergingMarkets,EmergingMarkets,0.014727166,1,0,3/15/20,FED EMERGENCY CUT,1,T+1,T to T+5,319.49,4/18/01,0.014836145
4/20/01,EM,EmergingMarkets,EmergingMarkets,-0.01591727,0,1,3/15/20,FED EMERGENCY CUT,2,T+2,T to T+5,319.49,4/18/01,-0.001189396
4/23/01,EM,EmergingMarkets,EmergingMarkets,-0.004837604,0,1,3/15/20,FED EMERGENCY CUT,3,T+3,T to T+5,319.49,4/18/01,-0.006009578
4/24/01,EM,EmergingMarkets,EmergingMarkets,0.001290221,1,0,3/15/20,FED EMERGENCY CUT,4,T+4,T to T+5,319.49,4/18/01,-0.004726283
4/25/01,EM,EmergingMarkets,EmergingMarkets,0.003139917,1,0,3/15/20,FED EMERGENCY CUT,5,T+5,T to T+5,319.49,4/18/01,-0.001596294
9/5/01,EM,EmergingMarkets,EmergingMarkets,-0.006992681,0,1,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,256.59,9/17/01,0.149655092
9/6/01,EM,EmergingMarkets,EmergingMarkets,-0.012965482,0,1,3/15/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,256.59,9/17/01,0.134845473
9/7/01,EM,EmergingMarkets,EmergingMarkets,-0.00354348,0,1,3/15/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,256.59,9/17/01,0.130831287
9/10/01,EM,EmergingMarkets,EmergingMarkets,-0.008827099,0,1,3/15/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,256.59,9/17/01,0.120893254
9/11/01,EM,EmergingMarkets,EmergingMarkets,-0.033588677,0,1,3/15/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,256.59,9/17/01,0.083869208
9/17/01,EM,EmergingMarkets,EmergingMarkets,-0.016542719,0,1,3/15/20,FED EMERGENCY CUT,0,T,T,256.59,9/17/01,0
9/18/01,EM,EmergingMarkets,EmergingMarkets,0.004937322,1,0,3/15/20,FED EMERGENCY CUT,1,T+1,T to T+5,256.59,9/17/01,0.00494953
9/19/01,EM,EmergingMarkets,EmergingMarkets,0.007148822,1,0,3/15/20,FED EMERGENCY CUT,2,T+2,T to T+5,256.59,9/17/01,0.012159476
9/20/01,EM,EmergingMarkets,EmergingMarkets,-0.028708984,0,1,3/15/20,FED EMERGENCY CUT,3,T+3,T to T+5,256.59,9/17/01,-0.016485444
9/21/01,EM,EmergingMarkets,EmergingMarkets,-0.02698959,0,1,3/15/20,FED EMERGENCY CUT,4,T+4,T to T+5,256.59,9/17/01,-0.042675085
9/24/01,EM,EmergingMarkets,EmergingMarkets,0.011133042,1,0,3/15/20,FED EMERGENCY CUT,5,T+5,T to T+5,256.59,9/17/01,-0.031957598
8/10/07,EM,EmergingMarkets,EmergingMarkets,-0.033720746,0,1,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,957.96,8/17/07,0.089366988
8/13/07,EM,EmergingMarkets,EmergingMarkets,0.010077741,1,0,3/15/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,957.96,8/17/07,0.100400852
8/14/07,EM,EmergingMarkets,EmergingMarkets,-0.014495431,0,1,3/15/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,957.96,8/17/07,0.084565118
8/15/07,EM,EmergingMarkets,EmergingMarkets,-0.024317071,0,1,3/15/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,957.96,8/17/07,0.05850975
8/16/07,EM,EmergingMarkets,EmergingMarkets,-0.058010956,0,1,3/15/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,957.96,8/17/07,-0.001148273
8/17/07,EM,EmergingMarkets,EmergingMarkets,0.001148933,1,0,3/15/20,FED EMERGENCY CUT,0,T,T,957.96,8/17/07,0
8/20/07,EM,EmergingMarkets,EmergingMarkets,0.036619263,1,0,3/15/20,FED EMERGENCY CUT,1,T+1,T to T+5,957.96,8/17/07,0.037298008
8/21/07,EM,EmergingMarkets,EmergingMarkets,-0.001833236,0,1,3/15/20,FED EMERGENCY CUT,2,T+2,T to T+5,957.96,8/17/07,0.035398138
8/22/07,EM,EmergingMarkets,EmergingMarkets,0.02543324,1,0,3/15/20,FED EMERGENCY CUT,3,T+3,T to T+5,957.96,8/17/07,0.062069397
8/23/07,EM,EmergingMarkets,EmergingMarkets,0.01740191,1,0,3/15/20,FED EMERGENCY CUT,4,T+4,T to T+5,957.96,8/17/07,0.080713182
8/24/07,EM,EmergingMarkets,EmergingMarkets,0.004346848,1,0,3/15/20,FED EMERGENCY CUT,5,T+5,T to T+5,957.96,8/17/07,0.085421103
1/14/08,EM,EmergingMarkets,EmergingMarkets,0.003536624,1,0,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1041.06,1/22/08,0.169961386
1/15/08,EM,EmergingMarkets,EmergingMarkets,-0.018093743,0,1,3/15/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1041.06,1/22/08,0.148982768
1/16/08,EM,EmergingMarkets,EmergingMarkets,-0.041556907,0,1,3/15/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1041.06,1/22/08,0.102213129
1/17/08,EM,EmergingMarkets,EmergingMarkets,-0.005864812,0,1,3/15/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1041.06,1/22/08,0.095767775
1/18/08,EM,EmergingMarkets,EmergingMarkets,-0.00396134,0,1,3/15/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1041.06,1/22/08,0.091435652
1/22/08,EM,EmergingMarkets,EmergingMarkets,-0.027260332,0,1,3/15/20,FED EMERGENCY CUT,0,T,T,1041.06,1/22/08,0
1/23/08,EM,EmergingMarkets,EmergingMarkets,0.013471944,1,0,3/15/20,FED EMERGENCY CUT,1,T+1,T to T+5,1041.06,1/22/08,0.013563099
1/24/08,EM,EmergingMarkets,EmergingMarkets,0.026337493,1,0,3/15/20,FED EMERGENCY CUT,2,T+2,T to T+5,1041.06,1/22/08,0.040612453
1/25/08,EM,EmergingMarkets,EmergingMarkets,0.025337654,1,0,3/15/20,FED EMERGENCY CUT,3,T+3,T to T+5,1041.06,1/22/08,0.067316005
1/28/08,EM,EmergingMarkets,EmergingMarkets,-0.021311947,0,1,3/15/20,FED EMERGENCY CUT,4,T+4,T to T+5,1041.06,1/22/08,`
1/29/08,EM,EmergingMarkets,EmergingMarkets,0.013795967,1,0,3/15/20,FED EMERGENCY CUT,5,T+5,T to T+5,1041.06,1/22/08,0.05932415
10/1/08,EM,EmergingMarkets,EmergingMarkets,-0.000953537,0,1,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,605.84,10/8/08,0.297652846
10/2/08,EM,EmergingMarkets,EmergingMarkets,-0.034512732,0,1,3/15/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,605.84,10/8/08,0.253631322
10/3/08,EM,EmergingMarkets,EmergingMarkets,-0.023675026,0,1,3/15/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,605.84,10/8/08,0.224300145
10/6/08,EM,EmergingMarkets,EmergingMarkets,-0.099947938,0,1,3/15/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,605.84,10/8/08,0.107850257
10/7/08,EM,EmergingMarkets,EmergingMarkets,-0.018177262,0,1,3/15/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,605.84,10/8/08,0.087894494
10/8/08,EM,EmergingMarkets,EmergingMarkets,-0.084244171,0,1,3/15/20,FED EMERGENCY CUT,0,T,T,605.84,10/8/08,0
10/9/08,EM,EmergingMarkets,EmergingMarkets,0.021327784,1,0,3/15/20,FED EMERGENCY CUT,1,T+1,T to T+5,605.84,10/8/08,0.021556847
10/10/08,EM,EmergingMarkets,EmergingMarkets,-0.044606007,0,1,3/15/20,FED EMERGENCY CUT,2,T+2,T to T+5,605.84,10/8/08,-0.023009375
10/13/08,EM,EmergingMarkets,EmergingMarkets,0.071326128,1,0,3/15/20,FED EMERGENCY CUT,3,T+3,T to T+5,605.84,10/8/08,0.049220916
10/14/08,EM,EmergingMarkets,EmergingMarkets,0.058195293,1,0,3/15/20,FED EMERGENCY CUT,4,T+4,T to T+5,605.84,10/8/08,0.112092302
10/15/08,EM,EmergingMarkets,EmergingMarkets,-0.077831178,0,1,3/15/20,FED EMERGENCY CUT,5,T+5,T to T+5,605.84,10/8/08,0.02881949
2/25/20,EM,EmergingMarkets,EmergingMarkets,0.00115538,1,0,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,1027.82,3/3/20,0.027942636
2/26/20,EM,EmergingMarkets,EmergingMarkets,-0.012601067,0,1,3/15/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,1027.82,3/3/20,0.015070732
2/27/20,EM,EmergingMarkets,EmergingMarkets,-0.012189275,0,1,3/15/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,1027.82,3/3/20,0.002772859
2/28/20,EM,EmergingMarkets,EmergingMarkets,-0.024704256,0,1,3/15/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,1027.82,3/3/20,-0.021696406
3/2/20,EM,EmergingMarkets,EmergingMarkets,0.011381795,1,0,3/15/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,1027.82,3/3/20,-0.010497947
3/3/20,EM,EmergingMarkets,EmergingMarkets,0.010553439,1,0,3/15/20,FED EMERGENCY CUT,0,T,T,1027.82,3/3/20,0
3/4/20,EM,EmergingMarkets,EmergingMarkets,0.009672669,1,0,3/15/20,FED EMERGENCY CUT,1,T+1,T to T+5,1027.82,3/3/20,0.009719601
3/5/20,EM,EmergingMarkets,EmergingMarkets,0.001473173,1,0,3/15/20,FED EMERGENCY CUT,2,T+2,T to T+5,1027.82,3/3/20,0.011208188
3/6/20,EM,EmergingMarkets,EmergingMarkets,-0.026578277,0,1,3/15/20,FED EMERGENCY CUT,3,T+3,T to T+5,1027.82,3/3/20,-0.015313965
3/9/20,EM,EmergingMarkets,EmergingMarkets,-0.065492788,0,1,3/15/20,FED EMERGENCY CUT,4,T+4,T to T+5,1027.82,3/3/20,-0.077737347
3/10/20,EM,EmergingMarkets,EmergingMarkets,0.017391561,1,0,3/15/20,FED EMERGENCY CUT,5,T+5,T to T+5,1027.82,3/3/20,-0.061557471
12/26/00,RE,RealEstate,RealEstate,-0.000670865,0,1,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,37.4431,1/3/01,-0.020999864
12/27/00,RE,RealEstate,RealEstate,0.011993761,1,0,3/15/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,37.4431,1/3/01,-0.009187273
12/28/00,RE,RealEstate,RealEstate,0.014463977,1,0,3/15/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,37.4431,1/3/01,0.005247963
12/29/00,RE,RealEstate,RealEstate,-0.008521953,0,1,3/15/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,37.4431,1/3/01,-0.003282314
1/2/01,RE,RealEstate,RealEstate,-0.008595201,0,1,3/15/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,37.4431,1/3/01,-0.01181259
1/3/01,RE,RealEstate,RealEstate,0.011882913,1,0,3/15/20,FED EMERGENCY CUT,0,T,T,37.4431,1/3/01,0
1/4/01,RE,RealEstate,RealEstate,-0.006583581,0,1,3/15/20,FED EMERGENCY CUT,1,T+1,T to T+5,37.4431,1/3/01,-0.006561957
1/5/01,RE,RealEstate,RealEstate,-0.011292804,0,1,3/15/20,FED EMERGENCY CUT,2,T+2,T to T+5,37.4431,1/3/01,-0.01771755
1/8/01,RE,RealEstate,RealEstate,-0.001335867,0,1,3/15/20,FED EMERGENCY CUT,3,T+3,T to T+5,37.4431,1/3/01,-0.019028873
1/9/01,RE,RealEstate,RealEstate,0.004669104,1,0,3/15/20,FED EMERGENCY CUT,4,T+4,T to T+5,37.4431,1/3/01,-0.014437907
1/10/01,RE,RealEstate,RealEstate,-0.004669104,0,1,3/15/20,FED EMERGENCY CUT,5,T+5,T to T+5,37.4431,1/3/01,-0.019028873
4/10/01,RE,RealEstate,RealEstate,0.003858703,1,0,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,37.1482,4/18/01,-0.003967891
4/11/01,RE,RealEstate,RealEstate,-0.019984424,0,1,3/15/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,37.1482,4/18/01,-0.023675441
4/12/01,RE,RealEstate,RealEstate,-0.001628072,0,1,3/15/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,37.1482,4/18/01,-0.025263674
4/16/01,RE,RealEstate,RealEstate,0.009455374,1,0,3/15/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,37.1482,4/18/01,-0.016003467
4/17/01,RE,RealEstate,RealEstate,0.003620976,1,0,3/15/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,37.1482,4/18/01,-0.012433981
4/18/01,RE,RealEstate,RealEstate,0.012511929,1,0,3/15/20,FED EMERGENCY CUT,0,T,T,37.1482,4/18/01,0
4/19/01,RE,RealEstate,RealEstate,0.004225451,1,0,3/15/20,FED EMERGENCY CUT,1,T+1,T to T+5,37.1482,4/18/01,0.004234391
4/20/01,RE,RealEstate,RealEstate,-0.003958986,0,1,3/15/20,FED EMERGENCY CUT,2,T+2,T to T+5,37.1482,4/18/01,0.0002665
4/23/01,RE,RealEstate,RealEstate,-0.008233902,0,1,3/15/20,FED EMERGENCY CUT,3,T+3,T to T+5,37.1482,4/18/01,-0.007935782
4/24/01,RE,RealEstate,RealEstate,0.005053229,1,0,3/15/20,FED EMERGENCY CUT,4,T+4,T to T+5,37.1482,4/18/01,-0.002909966
4/25/01,RE,RealEstate,RealEstate,0.000796117,1,0,3/15/20,FED EMERGENCY CUT,5,T+5,T to T+5,37.1482,4/18/01,-0.002115849
9/5/01,RE,RealEstate,RealEstate,-0.008210697,0,1,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,38.1801,9/17/01,0.06139062
9/6/01,RE,RealEstate,RealEstate,-0.009012956,0,1,3/15/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,38.1801,9/17/01,0.051867334
9/7/01,RE,RealEstate,RealEstate,-0.006507618,0,1,3/15/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,38.1801,9/17/01,0.045044408
9/10/01,RE,RealEstate,RealEstate,-0.004566814,0,1,3/15/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,38.1801,9/17/01,0.040282765
9/17/01,RE,RealEstate,RealEstate,-0.039492566,0,1,3/15/20,FED EMERGENCY CUT,0,T,T,38.1801,9/17/01,0
9/18/01,RE,RealEstate,RealEstate,0.014312966,1,0,3/15/20,FED EMERGENCY CUT,1,T+1,T to T+5,38.1801,9/17/01,0.014415887
9/19/01,RE,RealEstate,RealEstate,-0.011741635,0,1,3/15/20,FED EMERGENCY CUT,2,T+2,T to T+5,38.1801,9/17/01,0.00257464
9/20/01,RE,RealEstate,RealEstate,-0.023116138,0,1,3/15/20,FED EMERGENCY CUT,3,T+3,T to T+5,38.1801,9/17/01,-0.020335201
9/21/01,RE,RealEstate,RealEstate,-0.027569055,0,1,3/15/20,FED EMERGENCY CUT,4,T+4,T to T+5,38.1801,9/17/01,-0.046974733
9/24/01,RE,RealEstate,RealEstate,0.016738959,1,0,3/15/20,FED EMERGENCY CUT,5,T+5,T to T+5,38.1801,9/17/01,-0.030887819
8/10/07,RE,RealEstate,RealEstate,-0.033730241,0,1,3/15/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,71.85,8/17/07,0.002087683
